Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price
3040,https://angarsk.drom.ru/mitsubishi/lancer/49095476.html,Mitsubishi,Lancer,2008,1.5,109,передний,195000.0,580000
3041,https://irkutsk.drom.ru/honda/fit/49105146.html,Honda,Fit,2009,1.3,100,передний,114000.0,690000
3042,https://vladivostok.drom.ru/honda/vezel/48254632.html,Honda,Vezel,2022,1.5,118,передний,0.0,1830000
3043,https://vladivostok.drom.ru/lexus/gs300h/46377633.html,Lexus,GS300h,2016,2.5,178,задний,180000.0,2550000
3044,https://ulan-ude.drom.ru/toyota/allion/49019274.html,Toyota,Allion,2014,1.8,143,передний,85000.0,1160000
3045,https://ekaterinburg.drom.ru/bmw/x6/49146443.html,BMW,X6,2011,3.0,306,4WD,151300.0,1499990
3046,https://vladivostok.drom.ru/toyota/land_cruiser_prado/48975691.html,Toyota,Land Cruiser Prado,2021,2.7,163,4WD,7000.0,3899000
3047,https://irkutsk.drom.ru/toyota/land_cruiser_prado/49146442.html,Toyota,Land Cruiser Prado,2000,3.4,185,4WD,296000.0,1000000
3048,https://ulan-ude.drom.ru/subaru/forester/49146441.html,Subaru,Forester,1998,2.0,137,4WD,300000.0,250000
3049,https://novosibirsk.drom.ru/toyota/corolla/49146440.html,Toyota,Corolla,2000,1.5,100,передний,214000.0,350000
3094,https://vladivostok.drom.ru/honda/shuttle/49146377.html,Honda,Shuttle,2015,1.5,110,передний,180000.0,850000
3096,https://ekaterinburg.drom.ru/lada/kalina/49146404.html,Лада,Калина,2015,1.6,106,передний,96143.0,489500
3102,https://blagoveshchensk.drom.ru/nissan/murano/46847758.html,Nissan,Murano,2010,3.5,249,4WD,130000.0,1150000
3103,https://chelyabinsk.drom.ru/nissan/maxima/49146399.html,Nissan,Maxima,2002,3.0,200,передний,300000.0,269000
3104,https://irkutsk.drom.ru/toyota/prius_a/49146303.html,Toyota,Prius Alpha,2014,1.8,99,передний,150000.0,1250000
3105,https://komsomolsk.drom.ru/mazda/demio/49020550.html,Mazda,Demio,2002,1.3,83,передний,141.0,235000
3108,https://bogdanovich.drom.ru/lexus/ls460/49146397.html,Lexus,LS460,2006,4.6,380,задний,203000.0,1350000
3112,https://irkutsk.drom.ru/bmw/x5/44815928.html,BMW,X5,2013,3.0,306,4WD,119000.0,1870000
3114,https://kemerovo.drom.ru/bmw/x5/47556577.html,BMW,X5,2016,3.0,218,4WD,106000.0,1600000
3116,https://surgut.drom.ru/lada/priora/49146386.html,Лада,Приора,2010,1.6,98,передний,137625.0,260000
3117,https://novosibirsk.drom.ru/lexus/rx330/49146383.html,Lexus,RX330,2005,3.3,230,4WD,179000.0,1330000
3119,https://blagoveshchensk.drom.ru/toyota/wish/48595934.html,Toyota,Wish,2011,1.8,144,передний,50000.0,985000
3120,https://goryachiy-kluch.drom.ru/mercedes-benz/gle_coupe/48993026.html,Mercedes-Benz,GLE Coupe,2018,3.0,249,4WD,45000.0,5650000
3121,https://sayanogorsk.drom.ru/opel/astra/48845523.html,Opel,Astra,2012,1.6,115,передний,154000.0,750000
3122,https://ishim.drom.ru/renault/megane/49146379.html,Renault,Megane,2004,1.4,98,передний,190000.0,255000
3124,https://tomsk.drom.ru/nissan/tino/49146378.html,Nissan,Tino,1998,1.8,120,передний,213457.0,265000
3125,https://barnaul.drom.ru/toyota/rav4/48072189.html,Toyota,RAV4,2017,2.0,146,4WD,81000.0,2289000
3126,https://ekaterinburg.drom.ru/honda/accord/48960300.html,Honda,Accord,2008,2.4,201,передний,100000.0,970000
3127,https://chita.drom.ru/daihatsu/mira/48985506.html,Daihatsu,Mira,2018,0.7,58,передний,90000.0,455000
3130,https://achinsk.drom.ru/toyota/mark_ii/48049529.html,Toyota,Mark II,1994,2.0,135,задний,194000.0,400000
3132,https://blagoveshchensk.drom.ru/nissan/serena/48671633.html,Nissan,Serena,2019,1.2,84,передний,70000.0,1985000
3133,https://verhnyaya-pyshma.drom.ru/audi/q5/46738892.html,Audi,Q5,2011,2.0,211,4WD,135000.0,1290000
3134,https://ulan-ude.drom.ru/chery/tiggo_7_pro/48243508.html,Chery,Tiggo 7 Pro,2022,1.5,147,передний,0.0,2288000
3135,https://chegdomyn.drom.ru/toyota/crown/49122356.html,Toyota,Crown,1999,2.5,200,задний,217000.0,280000
3136,https://tyumen.drom.ru/mitsubishi/pajero/49146372.html,Mitsubishi,Pajero,2008,3.2,165,4WD,242000.0,1350000
3137,https://lesozavodsk.drom.ru/honda/fit/49069157.html,Honda,Fit,2011,1.3,99,передний,106000.0,645000
3138,https://nakhodka.drom.ru/toyota/hilux_surf/49146327.html,Toyota,Hilux Surf,1998,2.7,150,4WD,212000.0,1000000
3141,https://barnaul.drom.ru/toyota/ipsum/49146207.html,Toyota,Ipsum,2000,2.0,135,передний,230.0,600000
3142,https://blagoveshchensk.drom.ru/toyota/rush/48480032.html,Toyota,Rush,2010,1.5,109,4WD,120000.0,985000
3143,https://beya.drom.ru/lada/2109/49146368.html,Лада,2109,2003,1.5,78,передний,230000.0,95000
3145,https://omsk.drom.ru/toyota/corolla_fielder/48354649.html,Toyota,Corolla Fielder,2011,1.5,110,передний,90000.0,955000
3146,https://novosibirsk.drom.ru/honda/accord/48841249.html,Honda,Accord,2004,2.4,190,передний,276109.0,560000
3147,https://omsk.drom.ru/toyota/rav4/47384751.html,Toyota,RAV4,2011,2.0,158,4WD,205000.0,1199000
3149,https://togliatti.drom.ru/renault/arkana/49146365.html,Renault,Arkana,2020,1.3,150,передний,17253.0,1700000
3150,https://irkutsk.drom.ru/honda/fit_shuttle/48680174.html,Honda,Fit Shuttle,2011,1.3,88,передний,200000.0,775000
3151,https://krasnodar.drom.ru/mercedes-benz/e-class/46728579.html,Mercedes-Benz,E-Class,2010,2.1,170,задний,250000.0,1150000
3153,https://novosibirsk.drom.ru/nissan/wingroad/49144697.html,Nissan,Wingroad,2007,1.5,109,передний,218000.0,500000
3154,https://kemerovo.drom.ru/audi/q5/49146362.html,Audi,Q5,2018,2.0,249,4WD,96000.0,3700000
3155,https://novichiha.drom.ru/lada/oka/49146361.html,Лада,1111 Ока,2005,0.7,33,передний,74000.0,115000
3158,https://isetskoe.drom.ru/mitsubishi/montero/49146358.html,Mitsubishi,Montero,2003,3.8,215,4WD,159008.0,800000
3159,https://tyumen.drom.ru/ford/focus/47688121.html,Ford,Focus,2014,1.6,125,передний,85000.0,900000
3163,https://ufa.drom.ru/honda/civic/49146353.html,Honda,Civic,2009,1.3,95,передний,180000.0,630000
3164,https://krasnoyarsk.drom.ru/honda/freed/49146350.html,Honda,Freed,2009,1.5,118,передний,95000.0,775000
3167,https://novosibirsk.drom.ru/toyota/camry_gracia/48821347.html,Toyota,Camry Gracia,1999,2.2,140,передний,520000.0,330000
3199,https://krasnoyarsk.drom.ru/lexus/rx450h/49079302.html,Lexus,RX450h,2019,3.5,263,4WD,47000.0,5047000
3201,https://krasnoyarsk.drom.ru/ford/focus/49146320.html,Ford,Focus,2012,1.6,125,передний,152000.0,300000
3203,https://krasnoyarsk.drom.ru/toyota/highlander/48801492.html,Toyota,Highlander,2013,3.5,273,4WD,147000.0,1959000
3204,https://omsk.drom.ru/lada/largus/48422174.html,Лада,Ларгус,2014,1.6,84,передний,270000.0,480000
3205,https://rubtsovsk.drom.ru/lada/21099/49146319.html,Лада,21099,1998,1.5,78,передний,20000.0,99000
3207,https://beloretsk.drom.ru/mercedes-benz/e-class/49146317.html,Mercedes-Benz,E-Class,1990,2.3,132,задний,180000.0,230000
3208,https://vladivostok.drom.ru/toyota/harrier/45706850.html,Toyota,Harrier,2018,2.0,231,4WD,55000.0,2850000
3213,https://simferopol.drom.ru/mazda/mazda3_mps/48974187.html,Mazda,Mazda3 MPS,2007,2.3,260,передний,170000.0,700000
3215,https://kalinino.drom.ru/toyota/town_ace_noah/49146273.html,Toyota,Town Ace Noah,1997,2.0,130,задний,350000.0,400000
3216,https://biysk.drom.ru/toyota/caldina/48933404.html,Toyota,Caldina,1994,1.8,125,передний,415000.0,190000
3217,https://ulan-ude.drom.ru/toyota/camry/49146312.html,Toyota,Camry,2006,3.5,277,передний,326000.0,730000
3218,https://omsk.drom.ru/volkswagen/golf/49139438.html,Volkswagen,Golf,2018,2.0,150,передний,150000.0,1680000
3224,https://orenburg.drom.ru/mitsubishi/pajero_sport/49146245.html,Mitsubishi,Pajero Sport,2013,2.5,178,4WD,211000.0,1760000
3225,https://krasnoyarsk.drom.ru/toyota/land_cruiser_prado/48957696.html,Toyota,Land Cruiser Prado,2020,2.8,177,4WD,34000.0,4987000
3227,https://ufa.drom.ru/lada/vesta_cross/49146311.html,Лада,Веста Кросс,2021,1.8,122,передний,32660.0,1280000
3228,https://kemerovo.drom.ru/nissan/serena/49146238.html,Nissan,Serena,2018,2.0,150,передний,72000.0,1749000
3229,https://biysk.drom.ru/lifan/x60/49146309.html,Lifan,X60,2016,1.8,128,передний,71000.0,780000
3230,https://novosibirsk.drom.ru/subaru/forester/48853673.html,Subaru,Forester,2007,2.0,158,4WD,265000.0,615000
3231,https://omsk.drom.ru/kia/rio/49146308.html,Kia,Rio,2012,1.6,123,передний,143000.0,570000
3233,https://novosibirsk.drom.ru/toyota/ipsum/49146225.html,Toyota,Ipsum,1999,2.0,135,передний,350000.0,430000
3237,https://kemerovo.drom.ru/toyota/land_cruiser/49046614.html,Toyota,Land Cruiser,2016,4.6,309,4WD,105000.0,4950000
3238,https://irkutsk.drom.ru/lexus/es350/49146299.html,Lexus,ES350,2010,3.5,277,передний,168000.0,1200000
3239,https://novosibirsk.drom.ru/nissan/almera/49146298.html,Nissan,Almera,2018,1.6,102,передний,147486.0,650000
3240,https://yaroslavl.drom.ru/lada/2110/49146297.html,Лада,2110,2002,1.5,78,передний,50000.0,63000
3241,https://novokuznetsk.drom.ru/hyundai/elantra/46260232.html,Hyundai,Elantra,2018,1.6,128,передний,89000.0,1200000
3242,https://krasnoyarsk.drom.ru/subaru/legacy_lancaster/49118644.html,Subaru,Legacy Lancaster,2000,3.0,220,4WD,306000.0,495000
3246,https://vladivostok.drom.ru/toyota/crown/46860441.html,Toyota,Crown,1997,2.4,97,задний,301700.0,340000
3249,https://novokuznetsk.drom.ru/hyundai/solaris/45736451.html,Hyundai,Solaris,2021,1.6,123,передний,22000.0,1350000
3251,https://irkutsk.drom.ru/hyundai/santa_fe/49146291.html,Hyundai,Santa Fe,2021,2.2,200,4WD,12000.0,3998000
3252,https://kaspiysk.drom.ru/lada/kalina_cross/49146289.html,Лада,Калина Кросс,2015,1.6,106,передний,171555.0,535000
3255,https://habarovsk.drom.ru/nissan/qashqai/49146286.html,Nissan,Qashqai,2010,2.0,141,4WD,135000.0,850000
3258,https://chelyabinsk.drom.ru/lada/2114/49146284.html,Лада,2114 Самара,2011,1.6,81,передний,170000.0,235000
3259,https://ulan-ude.drom.ru/toyota/rav4/48684911.html,Toyota,RAV4,2019,2.0,171,4WD,39000.0,2687000
3260,https://ulan-ude.drom.ru/lada/2106/49146283.html,Лада,2106,1991,1.5,72,задний,56000.0,95000
3261,https://novokuznetsk.drom.ru/renault/logan/46131696.html,Renault,Logan,2020,1.6,102,передний,11300.0,890000
3262,https://tomsk.drom.ru/lada/2114/49146281.html,Лада,2114 Самара,2008,1.6,81,передний,136289.0,162000
3264,https://barnaul.drom.ru/mercedes-benz/m-class/49146279.html,Mercedes-Benz,M-Class,2014,3.0,333,4WD,206000.0,2170000
3265,https://chita.drom.ru/toyota/vitz/49146277.html,Toyota,Vitz,2010,1.0,71,передний,106200.0,530000
3267,https://krasnoyarsk.drom.ru/toyota/camry/49146276.html,Toyota,Camry,1997,1.8,125,передний,430000.0,298000
3268,https://novokuznetsk.drom.ru/daihatsu/move/47641603.html,Daihatsu,Move,2011,0.7,52,передний,74239.0,519000
3269,https://prokopyevsk.drom.ru/lada/2110/49146275.html,Лада,2110,2003,1.5,78,передний,250000.0,90000
3270,https://komsomolsk.drom.ru/toyota/sprinter/47629711.html,Toyota,Sprinter,1990,1.5,105,передний,257791.0,100000
3271,https://chelyabinsk.drom.ru/skoda/superb/49146269.html,Skoda,Superb,2008,1.8,150,передний,198000.0,430000
3308,https://berezovskiy-sverd.drom.ru/hyundai/elantra/49146247.html,Hyundai,Elantra,2008,1.6,122,передний,350000.0,450000
3310,https://vysokogorsk.drom.ru/mitsubishi/galant/42932730.html,Mitsubishi,Galant,2001,2.4,144,передний,150000.0,450000
3312,https://kemerovo.drom.ru/mazda/demio/49146243.html,Mazda,Demio,2001,1.3,83,передний,342000.0,215000
3313,https://petropavlovsk-kamchatskiy.drom.ru/toyota/land_cruiser_prado/48453986.html,Toyota,Land Cruiser Prado,1994,3.0,130,4WD,285.0,1200000
3315,https://omsk.drom.ru/toyota/camry/48713918.html,Toyota,Camry,2020,3.5,249,передний,36000.0,3050000
3316,https://artem.drom.ru/hyundai/santa_fe/48909422.html,Hyundai,Santa Fe,2009,2.2,153,4WD,225180.0,580000
3318,https://fokino.drom.ru/toyota/hiace/48889385.html,Toyota,Hiace,1998,3.0,130,4WD,55000.0,220000
3321,https://tomsk.drom.ru/nissan/bluebird/49146234.html,Nissan,Bluebird,1997,1.8,125,передний,380000.0,110000
3323,https://irkutsk.drom.ru/toyota/wish/49146232.html,Toyota,Wish,2005,1.8,132,передний,300000.0,510000
3325,https://omsk.drom.ru/suzuki/vitara/49146210.html,Suzuki,Vitara,1995,2.0,136,4WD,296000.0,185000
3328,https://barnaul.drom.ru/toyota/corolla/48714579.html,Toyota,Corolla,2000,1.5,105,4WD,156000.0,350000
3329,https://shadrinsk.drom.ru/lada/2115/49146228.html,Лада,2115 Самара,2006,1.5,76,передний,202000.0,90000
3330,https://chelyabinsk.drom.ru/ford/mustang/46113470.html,Ford,Mustang,2002,3.8,190,задний,90000.0,650000
3331,https://aramil.drom.ru/peugeot/partner/49146164.html,Peugeot,Partner,2011,1.4,75,передний,300000.0,375000
3332,https://habarovsk.drom.ru/honda/fit_shuttle/48712942.html,Honda,Fit Shuttle,2012,1.3,88,передний,120000.0,780000
3333,https://tomsk.drom.ru/honda/fit/48816126.html,Honda,Fit,2016,1.3,100,передний,118000.0,820000
3342,https://vladivostok.drom.ru/kia/carnival/48774056.html,Kia,Carnival,2018,2.2,202,передний,58000.0,2150000
3344,https://tikhoretsk.drom.ru/opel/astra/48534673.html,Opel,Astra,2011,1.6,115,передний,220000.0,410000
3345,https://rubtsovsk.drom.ru/bmw/x6/47995400.html,BMW,X6,2017,3.0,313,4WD,132000.0,4900000
3346,https://irkutsk.drom.ru/volkswagen/touareg/48835514.html,Volkswagen,Touareg,2019,2.0,249,4WD,62000.0,5290000
3347,https://irkutsk.drom.ru/mercedes-benz/e-class/49146222.html,Mercedes-Benz,E-Class,2016,2.0,184,задний,110000.0,2990000
3348,https://tomsk.drom.ru/honda/accord/49146221.html,Honda,Accord,2010,2.4,201,передний,285000.0,1130000
3349,https://vladivostok.drom.ru/toyota/hilux_pick_up/49114975.html,Toyota,Hilux,1992,3.0,114,4WD,165000.0,1600000
3352,https://krasnoyarsk.drom.ru/honda/n-box/47091822.html,Honda,N-BOX,2012,0.7,58,передний,108000.0,560000
3354,https://novokuznetsk.drom.ru/mazda/premacy/48497389.html,Mazda,Premacy,2003,2.0,165,передний,265844.0,340000
3355,https://novosibirsk.drom.ru/honda/freed/49146021.html,Honda,Freed,2009,1.5,118,передний,109500.0,830000
3358,https://krasnodar.drom.ru/nissan/note/48452586.html,Nissan,Note,2017,1.2,98,передний,98000.0,1150000
3359,https://sorsk.drom.ru/mitsubishi/montero_sport/49146216.html,Mitsubishi,Montero Sport,2003,3.0,177,4WD,180526.0,800000
3362,https://omsk.drom.ru/citroen/c4/48819835.html,Citroen,C4,2010,1.6,120,передний,240000.0,251000
3363,https://megion.drom.ru/land_rover/range_rover_sport/48050611.html,Land Rover,Range Rover Sport,2008,4.2,390,4WD,230000.0,1220000
3364,https://omsk.drom.ru/lada/kalina/48090661.html,Лада,Калина,2013,1.6,87,передний,98601.0,321000
3365,https://omsk.drom.ru/chrysler/sebring/48228606.html,Chrysler,Sebring,2007,2.7,189,передний,174001.0,395000
3371,https://vladivostok.drom.ru/lexus/rx300/49146211.html,Lexus,RX300,2021,2.0,238,4WD,0.0,8300000
3372,https://kemerovo.drom.ru/volkswagen/passat/49146209.html,Volkswagen,Passat,2014,1.8,152,передний,104000.0,1300000
3374,https://tyumen.drom.ru/ford/mustang/47555354.html,Ford,Mustang,2021,5.0,465,задний,1.0,9900000
3375,https://novosibirsk.drom.ru/honda/fit/49105598.html,Honda,Fit,2010,1.5,117,передний,127000.0,625000
3376,https://baksan.drom.ru/kia/sportage/49146208.html,Kia,Sportage,2018,2.4,184,4WD,42000.0,1880000
3378,https://irkutsk.drom.ru/hyundai/grandeur/49146206.html,Hyundai,Grandeur,2012,3.0,250,передний,168000.0,1150000
3380,https://spb.drom.ru/chery/tiggo_7_pro/48826157.html,Chery,Tiggo 7 Pro,2022,1.5,147,передний,12.0,1549000
3479,https://moscow.drom.ru/citroen/grand_c4_picasso/48952076.html,Citroen,Grand C4 Picasso,2017,1.6,120,передний,137800.0,1530000
3481,https://chelyabinsk.drom.ru/citroen/c4/49151837.html,Citroen,C4,2006,1.6,109,передний,233000.0,295000
3482,https://chelyabinsk.drom.ru/citroen/c4/49151814.html,Citroen,C4,2006,1.6,109,передний,215700.0,290000
3484,https://spb.drom.ru/citroen/c4/48827083.html,Citroen,C4,2016,1.6,114,передний,139304.0,909000
3485,https://spb.drom.ru/citroen/c4/48826306.html,Citroen,C4,2006,1.6,109,передний,222303.0,260000
3488,https://krasnoyarsk.drom.ru/citroen/c4/48825886.html,Citroen,C4,2010,1.6,120,передний,117175.0,450000
3489,https://moscow.drom.ru/citroen/c2/48825669.html,Citroen,C2,2004,1.1,60,передний,239339.0,245000
3490,https://yaroslavl.drom.ru/citroen/spacetourer/48824757.html,Citroen,Spacetourer,2017,1.6,95,передний,118330.0,2299000
3491,https://sharypovo.drom.ru/citroen/c4_aircross/48824391.html,Citroen,C4 Aircross,2014,2.0,150,передний,70000.0,1000000
3492,https://arhangelsk.drom.ru/citroen/grand_c4_picasso/48823809.html,Citroen,Grand C4 Picasso,2017,1.6,120,передний,148000.0,1300000
3496,https://saky.drom.ru/citroen/c3_picasso/48820301.html,Citroen,C3 Picasso,2012,1.6,115,передний,199100.0,549000
3497,https://orsk.drom.ru/citroen/c4/48818088.html,Citroen,C4,2012,1.6,120,передний,141000.0,486000
3570,https://kuvandyk.drom.ru/chrysler/crossfire/48819731.html,Chrysler,Crossfire,2003,3.2,215,задний,190000.0,550000
3571,https://moscow.drom.ru/chrysler/pt_cruiser/48480596.html,Chrysler,PT Cruiser,2002,2.4,152,передний,42000.0,395000
3572,https://sevastopol.drom.ru/chrysler/300c/48476837.html,Chrysler,300C,2005,2.7,193,задний,220000.0,1050000
3575,https://krasnodar.drom.ru/chrysler/300c/47794922.html,Chrysler,300C,2005,3.5,249,задний,120000.0,1000000
3576,https://cheboksary.drom.ru/chrysler/300c/47789688.html,Chrysler,300C,2004,2.7,193,задний,139000.0,750000
3577,https://irkutsk.drom.ru/chrysler/town_country/47462075.html,Chrysler,Town and Country,1999,3.8,180,передний,400000.0,250000
3578,https://zlatoust.drom.ru/chrysler/pt_cruiser/47279068.html,Chrysler,PT Cruiser,2007,1.6,116,передний,237000.0,330000
3580,https://korenovsk.drom.ru/chrysler/300c/44504717.html,Chrysler,300C,2006,2.7,193,задний,70000.0,1500000
3581,https://novosibirsk.drom.ru/chrysler/pacifica/44257123.html,Chrysler,Pacifica,2005,3.5,253,передний,263000.0,450000
3582,https://moscow.drom.ru/chrysler/pacifica/49148987.html,Chrysler,Pacifica,2022,3.6,287,4WD,15.0,5200000
3584,https://tomsk.drom.ru/chrysler/pacifica/49147540.html,Chrysler,Pacifica,2004,3.5,254,4WD,255095.0,450000
3587,https://nizhnevartovsk.drom.ru/chrysler/300m/49146024.html,Chrysler,300M,2000,2.7,204,передний,215000.0,350000
3588,https://bolshoe-sorokino.drom.ru/chrysler/300c/49075466.html,Chrysler,300C,2005,3.5,249,задний,169000.0,630000
3590,https://moscow.drom.ru/cadillac/xt5/48956579.html,Cadillac,XT5,2018,3.6,314,4WD,77000.0,3250000
3591,https://moscow.drom.ru/cadillac/srx/48826756.html,Cadillac,SRX,2008,3.6,255,4WD,205000.0,689000
3592,https://vladivostok.drom.ru/cadillac/srx/48824542.html,Cadillac,SRX,2010,3.0,265,4WD,140000.0,1030000
3593,https://moscow.drom.ru/cadillac/escalade/48817601.html,Cadillac,Escalade,2018,6.2,426,4WD,110632.0,4890000
3599,https://moscow.drom.ru/cadillac/escalade/48131081.html,Cadillac,Escalade,2016,6.2,409,4WD,14940.0,5755000
